gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,hasFamily_Yes,SeniorCitizen,AvgMonthlyCost,Churn
0,0,0,1,0,0,0,1,0,1,0,0,0,82.17314417145008,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,62.96833141451101,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,95.4081142422419,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,73.40259885184201,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,94.7880197046758,Yes
1,0,0,1,0,0,0,0,0,0,0,1,0,99.06789847232443,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,100.58443992395165,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,79.13849411260055,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,90.84947688025964,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,73.60566101148453,Yes
0,0,0,1,0,0,0,1,0,0,1,1,0,79.95448847927084,Yes
0,0,1,1,0,0,0,1,0,1,0,1,1,83.91090306397348,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,87.52995656779538,Yes
1,0,0,1,0,0,0,1,0,0,0,1,1,73.16539620569753,Yes
0,0,1,1,0,0,0,1,1,0,0,1,0,72.43523097918606,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,99.12986471487315,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,88.89445658749536,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,83.55853842194887,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,99.07125177975585,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,96.11568393891041,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,85.56838776422623,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,19.98380783847198,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,20.185949775054564,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,76.82248758406156,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,70.0613235114189,Yes
1,0,1,1,0,0,0,0,0,0,0,0,0,84.93427503299488,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,85.09388899786751,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,71.27497180547589,Yes
0,1,0,0,0,0,0,0,0,0,1,0,0,25.634344876722512,Yes
0,0,0,0,1,0,0,0,0,0,0,0,0,16.1191101492356,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,79.57416661476155,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,75.68318489213985,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,98.53326644983089,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,94.51917160570069,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,99.66413691550711,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,31.070831728613847,Yes
0,0,0,1,0,1,0,1,0,0,0,0,0,104.79435022290882,Yes
1,0,1,0,0,0,0,0,0,1,0,0,0,50.74178869145231,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,50.63524639939546,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,69.17454433807836,Yes
1,0,1,1,0,0,0,0,0,0,0,1,0,85.30882997076793,Yes
0,0,1,1,0,0,0,1,1,0,0,1,0,103.95680011266236,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,44.90665038354309,Yes
0,0,0,0,0,0,0,0,0,0,1,1,0,59.62145583484976,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,92.61418578975199,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,95.56419721644926,Yes
1,0,1,1,0,0,0,0,0,1,0,1,1,83.04237510453152,Yes
1,0,1,1,0,0,0,0,0,1,0,1,1,100.42877433248856,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,100.06278131184582,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,42.87856860579909,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,90.55775346150403,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,96.52455837870377,Yes
1,0,0,0,1,0,0,0,0,0,1,1,0,19.634239947248126,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,58.828568648001756,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.28747194163991,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,76.41410788246088,Yes
1,0,1,1,0,0,0,0,0,1,0,1,1,83.88816433318637,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,83.85491871404757,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,103.85089356825628,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,102.40005791799193,Yes
0,0,0,1,0,0,0,0,0,1,0,0,1,78.47555645696187,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,96.02797960299202,Yes
0,0,0,0,0,0,0,1,0,1,0,1,0,40.005812870748656,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,76.9025582293905,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,55.72194136756765,Yes
1,1,0,0,0,0,0,1,0,1,0,0,0,25.363679805166516,Yes
0,0,0,1,0,0,0,1,1,0,0,0,0,66.71453751059822,Yes
1,0,1,1,0,1,0,1,0,1,0,0,0,98.15226852751363,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,93.22400221529308,Yes
0,0,1,1,0,0,0,1,1,0,0,0,1,86.07638065625986,Yes
0,0,0,0,1,0,0,1,0,0,1,0,0,20.2550946194033,Yes
0,0,1,1,0,0,1,1,0,0,0,1,0,108.21192982435987,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,99.85253822629069,Yes
1,0,1,0,0,1,0,1,1,0,0,0,0,78.94463056737047,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.94400437527554,Yes
1,0,0,1,0,0,0,1,0,0,0,0,1,93.48321742810464,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.38947032035409,Yes
0,0,1,1,0,0,0,1,0,0,1,0,0,100.5716224127303,Yes
0,0,1,1,0,0,0,1,1,0,0,1,0,96.82332103677388,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,92.39870188978061,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,113.80155295010593,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,92.52874653268172,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,110.3681682660147,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,70.17592789393146,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,96.12933035494605,Yes
1,0,0,1,0,0,0,1,0,0,0,0,0,107.70959830666234,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,85.36004141474127,Yes
0,0,0,0,1,0,0,1,0,0,1,0,0,19.100872653930065,Yes
0,0,1,1,0,1,0,0,0,1,0,1,0,112.11984533207651,Yes
0,0,0,1,0,0,0,1,1,0,0,0,0,89.98895868253283,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,94.13315895641848,Yes
0,0,0,1,0,0,0,0,0,1,0,0,1,78.45169762474357,Yes
1,0,1,0,0,0,0,1,0,0,0,1,0,56.607897122481816,Yes
0,0,0,0,1,0,0,0,0,0,0,1,0,19.55067546275284,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,101.51544108966235,Yes
1,0,1,1,0,0,0,1,1,0,0,0,0,101.36924658647075,Yes
0,0,1,1,0,0,0,0,0,0,0,1,0,113.78415659120705,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,26.659819488569337,Yes
0,0,1,1,0,0,0,0,0,0,0,1,0,91.40355850778525,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,96.08180837789314,Yes
0,0,1,0,0,0,0,0,0,0,0,0,1,80.6284095885212,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,96.2890080811869,Yes
0,0,1,1,0,0,0,0,0,0,0,1,0,83.25011232079886,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,44.29181771599507,Yes
1,0,1,0,0,0,0,0,0,1,0,0,0,56.741649248749646,Yes
0,0,0,0,1,0,0,0,0,0,0,0,0,21.27973629247752,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,26.83983691260707,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,85.68429981609373,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,40.601152192732506,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,106.75972971144462,Yes
0,1,0,0,0,0,0,0,0,1,0,0,0,36.02495132957117,Yes
1,0,0,1,0,0,0,0,0,1,0,1,0,76.20711280452734,Yes
0,0,0,0,0,0,0,1,1,0,0,0,0,59.914419959742425,Yes
0,0,1,0,0,0,0,1,0,0,0,0,0,62.26387708680234,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,101.27908809463577,Yes
1,0,0,1,0,0,0,1,0,0,0,1,0,73.75334763299911,Yes
0,0,0,1,0,1,0,1,1,0,0,1,0,105.72954827648591,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,99.33487040607766,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,90.55747880430074,Yes
1,0,0,1,0,0,0,1,0,0,1,0,1,66.54082162987639,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,44.57013469973678,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,37.50190834338745,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,94.68479541077704,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,73.36793042404204,Yes
0,0,0,0,0,0,0,1,0,0,1,0,0,55.40015402342482,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,74.27103347919554,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,86.13395130907611,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,43.18528275331305,Yes
1,0,1,0,0,0,0,0,0,0,0,0,0,51.52648652956569,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,58.44844844691568,Yes
0,0,1,1,0,1,0,1,0,1,0,1,0,109.39059335876296,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,81.33310073889805,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,97.24605793150072,Yes
1,1,0,0,0,0,0,0,0,1,0,0,0,23.323991200076957,Yes
0,0,1,1,0,0,0,1,0,0,0,0,1,76.6511173344811,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,19.663379633836396,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,95.18555028261406,Yes
1,0,1,0,0,0,0,0,0,0,0,0,0,71.59926533056725,Yes
0,0,0,1,0,1,0,1,1,0,0,1,0,106.38772122721177,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,50.483132722661544,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,102.60903361845412,Yes
0,0,0,0,0,0,0,1,1,0,0,0,1,69.94119315591006,Yes
0,1,0,0,0,0,0,1,0,0,0,0,0,47.547053343648294,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,85.48564218739973,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,45.52062728087844,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,69.45618753568242,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,50.909403840854694,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,93.11873296259249,Yes
0,0,0,0,0,0,0,1,0,1,0,1,0,44.59164961503394,Yes
0,0,0,0,1,0,0,0,0,1,0,0,0,20.540365007591124,Yes
0,0,0,1,0,0,0,0,0,0,0,0,0,72.42429031596113,Yes
0,1,0,0,0,0,0,1,0,0,1,0,0,25.57427958722127,Yes
1,0,0,0,0,0,0,1,0,0,0,0,0,54.08762722841662,Yes
0,0,0,1,0,0,0,1,0,0,1,0,0,69.4745828452096,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,70.30676962953098,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,106.20148158093835,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,45.61727004723897,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,80.5015196052337,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,73.54372936399085,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,75.03471740329329,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,70.43499112384458,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,70.32212433747235,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,81.69750674672662,Yes
1,0,0,1,0,0,0,0,0,1,0,0,0,89.83281322525764,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,92.43094421125656,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,70.61277702487024,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,101.9520046058079,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,49.812976101707925,Yes
1,0,0,1,0,0,0,1,0,0,0,0,0,78.92397824935655,Yes
0,0,0,0,0,1,0,1,0,0,0,0,0,61.42852454797014,Yes
1,0,1,1,0,0,0,0,0,1,0,0,0,105.30700199472435,Yes
0,1,0,0,0,0,0,1,0,1,0,0,1,28.234957761706898,Yes
0,0,1,0,0,0,0,1,0,0,0,0,0,61.44883805601406,Yes
1,0,1,0,0,0,0,0,0,0,0,0,0,62.55823649619034,Yes
1,0,0,1,0,0,0,1,0,0,0,0,1,96.68802228797949,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,47.11623712047766,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.46062349225556,Yes
1,1,0,0,0,0,0,0,0,0,0,1,0,38.95355355615672,Yes
1,0,1,1,0,0,0,0,0,1,0,0,0,101.98658419858647,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,59.75268349334997,Yes
0,0,0,1,0,0,0,1,0,0,1,1,0,92.97514578644166,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,94.30255393039602,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,89.01470579563288,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,73.35409629156032,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,37.01433063726082,Yes
1,0,0,1,0,0,0,0,0,1,0,1,0,79.34224892219491,Yes
0,1,0,0,0,0,0,1,0,0,0,0,0,41.743642756628674,Yes
0,0,1,1,0,0,0,1,0,0,0,1,1,79.15057844449447,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,67.32126630597034,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,40.481099025301056,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,106.01214810456852,Yes
1,1,0,0,0,0,0,1,0,1,0,0,0,25.09262871632959,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,56.39302386966416,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,110.35005254543164,Yes
0,0,1,0,1,0,0,0,0,0,1,1,0,23.982983531763857,Yes
1,0,1,1,0,1,0,0,0,1,0,1,0,86.51642628840047,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,84.31126906340033,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,94.46141651216325,Yes
1,0,1,1,0,0,0,0,0,0,0,0,0,102.5610905360477,Yes
0,1,0,0,0,0,0,1,0,0,1,0,0,24.688430869306938,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,74.14633335266687,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,78.41565967988407,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.85648596646588,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,86.43122817186872,Yes
0,0,0,0,1,0,0,0,0,1,0,0,0,19.74013494663597,Yes
0,0,0,1,0,0,0,1,1,0,0,1,0,86.7566390345273,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,94.7562934852232,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,40.68713158505484,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,83.74096155830117,Yes
0,0,1,1,0,0,0,1,1,0,0,1,0,87.01082514156869,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.48608900875229,Yes
0,1,0,0,0,0,0,0,0,0,1,1,0,26.295786625700046,Yes
0,0,0,0,0,0,0,1,0,0,0,1,0,72.66484516396673,Yes
1,0,0,1,0,0,0,1,0,0,0,1,0,79.40294166417122,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,76.27794396796047,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,20.2,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,44.75431287492455,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,50.76845391048854,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,85.48970939171306,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,94.34,Yes
0,0,0,0,1,0,0,0,0,0,0,0,0,20.040324847843056,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,108.84885576411293,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,84.64129707294194,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,84.27563374971244,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,93.26155443992822,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,84.70246497986608,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,95.53758885548564,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,44.75506481598896,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,100.24652962278456,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,80.8155221135681,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,94.60345007807777,Yes
0,0,0,0,0,0,0,0,0,0,0,1,0,60.84610005735699,Yes
1,0,1,1,0,0,0,0,0,1,0,1,0,101.11132741853345,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,70.03910832774838,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,102.77296015132028,Yes
0,0,0,0,0,0,0,0,0,0,1,1,0,64.31699286974428,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,83.6733883353854,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,82.37304123579072,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,101.72823998466298,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,107.16566536555005,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,71.7428624122893,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,94.78015674387831,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,81.03867463712551,Yes
0,0,1,0,0,0,0,1,0,1,0,0,0,52.44134358811348,Yes
0,0,1,0,0,0,0,1,1,0,0,0,0,77.55041445648273,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,95.97586140287302,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,45.59905718658959,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,36.0062929008052,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,89.95961832867296,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,102.63394156344707,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,80.38,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,59.12107191301082,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,90.7577112044605,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,96.05418938288032,Yes
0,0,0,0,0,0,0,0,0,0,0,1,0,59.12015478709084,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,77.47244429302269,Yes
1,0,1,1,0,0,0,0,0,1,0,0,0,105.96671243307642,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,78.09222380538483,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,87.40797287911892,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,40.21306863251507,Yes
0,0,0,1,0,0,0,0,0,0,1,0,0,70.79886539539957,Yes
0,0,0,0,0,0,0,0,1,0,0,0,0,74.49268979286556,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,74.13233428724739,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,79.16199701384083,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,99.64153480074704,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,47.992686177892665,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,88.58406151835489,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,64.70339356406758,Yes
1,0,0,1,0,0,0,1,0,0,0,1,1,72.62158788727577,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,83.89793175003778,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,74.18173015287829,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,75.94556321108666,Yes
1,0,0,0,0,1,0,0,0,0,0,1,0,61.23254165452298,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.6986442296381,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,84.6443129574472,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,69.92952237262729,Yes
0,0,0,1,0,0,0,1,0,0,0,0,1,80.86829414236828,Yes
1,0,1,1,0,0,0,0,0,1,0,0,0,102.00228905467854,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,29.443390410429608,Yes
1,0,0,1,0,0,0,0,0,1,0,1,0,83.91083499482977,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,90.4898538895685,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,95.48253662692761,Yes
0,1,0,0,0,0,0,0,0,0,0,0,0,26.234634570922562,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,85.83419560551935,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,64.40908005053602,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,48.36238996659126,Yes
0,0,0,0,0,1,0,1,0,0,1,0,0,61.612285633681424,Yes
0,0,1,1,0,0,1,1,0,1,0,0,0,110.72910586578739,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,89.36889204887267,Yes
0,0,1,1,0,0,0,1,0,0,0,1,1,79.47429093414671,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,97.44207835485084,Yes
0,0,1,1,0,0,0,1,0,1,0,1,1,77.51433421295529,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,96.15754435050219,Yes
1,0,0,0,1,0,0,0,0,1,0,0,0,20.124464215848363,Yes
0,0,0,1,0,0,0,0,0,1,0,0,1,78.54293101660059,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,95.07773745586884,Yes
0,1,0,0,0,0,0,0,0,1,0,0,0,20.60300181561766,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,47.19284059899929,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,108.9877985912722,Yes
1,0,0,1,0,0,0,0,0,0,0,0,0,98.8863608984259,Yes
0,0,1,1,0,0,0,0,0,1,0,0,1,113.69211964045154,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,102.05545484100992,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,110.4074098755064,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,111.60231111653998,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,51.93863969231381,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,104.83367757643596,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,102.54317207609745,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,100.64860179224665,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,106.05006284752903,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,112.57280956925331,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,100.92524295880675,Yes
0,0,1,1,0,0,0,1,0,1,0,1,1,83.89883411131852,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,81.53248151650345,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,86.73845486645023,Yes
0,1,0,0,0,0,0,1,0,0,0,0,0,51.69752217721058,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,102.47797822555374,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,54.43277763282986,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,50.740091834115056,Yes
0,0,0,1,0,0,0,0,0,0,1,0,0,69.61275665605162,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,88.81183463475261,Yes
0,0,0,1,0,0,0,1,0,0,0,1,1,76.56242487370746,Yes
0,0,0,1,0,0,0,1,0,0,1,0,0,76.36449904844321,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,74.39596785255497,Yes
0,0,0,0,1,0,0,0,0,0,0,1,0,24.30372606218733,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,94.5594456213961,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,104.70152754420265,Yes
0,0,0,0,0,0,0,1,1,0,0,0,0,65.28571652105204,Yes
0,0,1,1,0,0,1,1,0,0,0,1,0,105.92280931639783,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,45.18388959879146,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,92.80767104729381,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,85.80132834402224,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,90.55,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,44.410234005452864,Yes
1,0,0,1,0,0,0,1,1,0,0,0,1,94.03108163654164,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,70.41970487157265,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,74.72673741203731,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,76.45928973144922,Yes
1,0,1,1,0,0,0,0,0,0,0,1,0,85.5379292419079,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,95.36775173121764,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,69.03378931666485,Yes
0,1,0,0,0,0,0,1,0,1,0,0,1,29.057098328704352,Yes
0,0,1,1,0,0,0,1,0,0,1,0,0,76.62653978101908,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.74764698204574,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,82.12536406558517,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,19.292987741792572,Yes
0,0,1,1,0,0,0,0,0,1,0,1,0,97.47308202728544,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,20.567658331031446,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,95.94242772345038,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.76603472666577,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,19.719707359724012,Yes
0,0,0,0,1,0,0,1,0,0,1,0,0,19.639717413274543,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,104.86333341228382,Yes
0,0,0,0,0,0,0,1,0,0,1,0,0,68.3394207719522,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,79.88663234755386,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,88.60797725107236,Yes
0,0,1,0,0,0,0,1,0,0,0,0,0,49.984885327951105,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,54.90119366037142,Yes
0,0,0,1,0,0,0,1,1,0,0,0,1,86.38000209425596,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,80.80007260349275,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,112.61612550905429,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,64.2497363335991,Yes
1,0,1,1,0,0,0,0,0,0,0,0,0,82.83753811436775,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,82.42522506624994,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,63.9686032061745,Yes
